fused,gyro,mag
-0.013575,-2.187848,0.045834
-0.011051,-2.186484,0.045834
-0.00994,-2.186512,0.045834
-0.009149,-2.18654,0.030998
-0.008076,-2.186568,0.045834
-0.005662,-2.185204,0.045834
-0.004363,-2.185232,0.060669
-0.005649,-2.183869,-0.135501
-0.007353,-2.183897,-0.089459
-0.004953,-2.182533,0.045834
-0.006846,-2.183952,-0.030077
-0.007042,-2.18398,-0.015283
-0.006012,-2.184008,0.045834
-0.003771,-2.184036,0.107387
-0.004029,-2.184064,-0.015283
-0.005764,-2.184092,-0.089459
-0.00732,-2.182728,-0.15037
-0.010209,-2.182756,-0.15037
-0.009115,-2.182784,0.045834
-0.013331,-2.184203,-0.15037
-0.014465,-2.185622,-0.000489
-0.01465,-2.187041,0.045834
-0.014534,-2.18846,0.060669
-0.013354,-2.188488,0.045834
-0.016419,-2.188516,-0.165253
-0.018531,-2.188544,-0.120632
-0.017271,-2.188572,0.045834
-0.016036,-2.1886,0.045834
-0.014826,-2.188627,0.045834
-0.015003,-2.190047,0.045834
-0.01245,-2.188683,0.045834
-0.0166,-2.190102,-0.15037
-0.016305,-2.19013,-0.000489
-0.015089,-2.190158,0.045834
-0.013601,-2.190186,0.060669
-0.016364,-2.190214,-0.15037
-0.015147,-2.190242,0.045834
-0.012591,-2.188878,0.045834
-0.012814,-2.190297,0.045834
-0.015438,-2.188934,-0.210859
-0.01424,-2.188962,0.045834
-0.018353,-2.190381,-0.15037
-0.017097,-2.190408,0.045834
-0.015866,-2.190436,0.045834
-0.017245,-2.191855,-0.015283
-0.01601,-2.191883,0.045834
-0.016461,-2.193302,0.030998
-0.016606,-2.194721,0.045834
-0.01797,-2.196141,-0.015283
-0.009901,-2.194777,0.318686
-0.010177,-2.196196,0.045834
-0.010151,-2.197615,0.060669
-0.009058,-2.197643,0.045834
-0.011614,-2.197671,-0.135501
-0.010493,-2.197699,0.045834
-0.010757,-2.199118,0.045834
-0.009652,-2.199146,0.045834
-0.004653,-2.199174,0.241669
-0.003671,-2.199202,0.045834
-0.004072,-2.200621,0.045834
-0.004464,-2.20204,0.045834
-0.003485,-2.202068,0.045834
-0.002526,-2.202096,0.045834
-0.001586,-2.202123,0.045834
-0.004589,-2.202151,-0.15037
-0.008896,-2.20357,-0.15037
-0.006597,-2.203598,0.107387
-0.005279,-2.203626,0.060669
-0.004284,-2.203654,0.045834
-0.007233,-2.203682,-0.15037
-0.010123,-2.20371,-0.15037
-0.012956,-2.203738,-0.15037
-0.011807,-2.203766,0.045834
-0.010682,-2.203794,0.045834
-0.013503,-2.203821,-0.15037
-0.012046,-2.203849,0.060669
-0.01484,-2.203877,-0.15037
-0.017281,-2.203905,-0.135501
-0.017409,-2.205324,0.045834
-0.016172,-2.205352,0.045834
-0.014959,-2.20538,0.045834
-0.018311,-2.205408,-0.181202
-0.017055,-2.205436,0.045834
-0.017188,-2.206855,0.045834
-0.020024,-2.208274,-0.089459
-0.023868,-2.208302,-0.210859
-0.022502,-2.20833,0.045834
-0.021162,-2.208358,0.045834
-0.022435,-2.209777,-0.015283
-0.021097,-2.209805,0.045834
-0.019786,-2.209832,0.045834
-0.018204,-2.20986,0.060669
-0.022238,-2.211279,-0.15037
-0.024828,-2.211307,-0.15037
-0.027366,-2.211335,-0.15037
-0.029853,-2.211363,-0.15037
-0.02973,-2.212782,0.045834
-0.028246,-2.21281,0.045834
-0.025725,-2.211447,0.030998
-0.028246,-2.211474,-0.15037
-0.026791,-2.211502,0.045834
-0.026588,-2.21153,-0.015283
-0.027873,-2.211558,-0.089459
-0.03035,-2.211586,-0.15037
-0.028854,-2.211614,0.045834
-0.026024,-2.21025,0.045834
-0.024614,-2.210278,0.045834
-0.027156,-2.210306,-0.15037
-0.029648,-2.210334,-0.15037
-0.027572,-2.210362,0.075504
-0.030055,-2.21039,-0.15037
-0.028268,-2.210418,0.060669
-0.026813,-2.210446,0.045834
-0.026455,-2.211865,0.060669
-0.023805,-2.211893,0.107387
-0.027727,-2.213312,-0.15037
-0.028869,-2.214731,-0.015283
-0.028766,-2.21615,0.045834
-0.028664,-2.217569,0.045834
-0.025838,-2.216205,0.045834
-0.029566,-2.216233,-0.210859
-0.028085,-2.216261,0.045834
-0.026634,-2.216289,0.045834
-0.023849,-2.214926,0.045834
-0.02777,-2.216345,-0.15037
-0.025094,-2.216372,0.107387
-0.025966,-2.215009,-0.135501
-0.02426,-2.215037,0.060669
-0.022886,-2.215065,0.045834
-0.021539,-2.215093,0.045834
-0.024143,-2.215121,-0.15037
-0.02277,-2.215148,0.045834
-0.019765,-2.213785,0.060669
-0.022405,-2.213813,-0.15037
-0.021067,-2.213841,0.045834
-0.019756,-2.213869,0.045834
-0.022396,-2.213897,-0.15037
-0.024983,-2.213924,-0.15037
-0.028728,-2.213952,-0.210859
-0.027264,-2.21398,0.045834
-0.025829,-2.214008,0.045834
-0.024423,-2.214036,0.045834
-0.023045,-2.214064,0.045834
-0.024281,-2.215483,-0.015283
-0.020311,-2.214119,0.107387
-0.019015,-2.214147,0.045834
-0.020306,-2.212784,-0.15037
-0.020374,-2.214203,0.045834
-0.024211,-2.214231,-0.210859
-0.026762,-2.214259,-0.15037
-0.025337,-2.214287,0.045834
-0.026501,-2.212923,-0.15037
-0.0266,-2.212951,-0.030077
-0.025179,-2.212979,0.045834
-0.023786,-2.213007,0.045834
-0.027708,-2.214426,-0.15037
-0.027332,-2.215845,0.060669
-0.027556,-2.217264,0.030998
-0.026115,-2.217292,0.045834
-0.02334,-2.215928,0.045834
-0.02457,-2.217347,-0.015283
-0.027113,-2.217375,-0.15037
-0.025681,-2.217403,0.045834
-0.024278,-2.217431,0.045834
-0.022903,-2.217459,0.045834
-0.02548,-2.217487,-0.15037
-0.029368,-2.218906,-0.15037
-0.026528,-2.217542,0.045834
-0.029032,-2.21757,-0.15037
-0.027562,-2.217598,0.045834
-0.026122,-2.217626,0.045834
-0.025006,-2.217654,0.030998
-0.02332,-2.217682,0.060669
-0.025591,-2.21771,-0.135501
-0.024049,-2.216346,-0.015283
-0.021315,-2.214983,0.045834
-0.018636,-2.213619,0.045834
-0.017374,-2.213647,0.045834
-0.016137,-2.213675,0.045834
-0.018849,-2.213703,-0.15037
-0.017582,-2.213731,0.045834
-0.016341,-2.213759,0.045834
-0.015125,-2.213787,0.045834
-0.017857,-2.213814,-0.15037
-0.017833,-2.213842,-0.015283
-0.020511,-2.21387,-0.15037
-0.021501,-2.215289,-0.000489
-0.018818,-2.213926,0.045834
-0.017553,-2.213954,0.045834
-0.017535,-2.213982,-0.015283
-0.015998,-2.21401,0.060669
-0.014788,-2.214037,0.045834
-0.013603,-2.214065,0.045834
-0.013664,-2.214093,-0.015283
-0.016425,-2.214121,-0.15037
-0.01643,-2.214149,-0.015283
-0.011295,-2.214177,0.241669
-0.012766,-2.215596,-0.015283
-0.011324,-2.215624,0.060669
-0.016409,-2.217043,-0.19603
-0.020479,-2.218462,-0.15037
-0.023104,-2.21849,-0.15037
-0.021753,-2.218518,0.045834
-0.020428,-2.218546,0.045834
-0.020494,-2.219965,0.045834
-0.018898,-2.219993,0.060669
-0.01763,-2.220021,0.045834
-0.016388,-2.220048,0.045834
-0.018501,-2.220076,-0.120632
-0.017241,-2.220104,0.045834
-0.016007,-2.220132,0.045834
-0.013137,-2.218769,0.060669
-0.010918,-2.217405,0.030998
-0.013735,-2.217433,-0.15037
-0.012274,-2.217461,0.060669
-0.011139,-2.217489,0.045834
-0.010027,-2.217517,0.045834
-0.014071,-2.217545,-0.210859
-0.013197,-2.217572,0.030998
-0.014604,-2.216209,-0.15037
-0.014786,-2.217628,0.045834
-0.014667,-2.219047,0.060669
-0.019982,-2.220466,-0.210859
-0.019915,-2.220494,-0.015283
-0.019991,-2.221913,0.045834
-0.020065,-2.223332,0.045834
-0.024062,-2.224751,-0.15037
-0.026616,-2.224779,-0.15037
-0.026416,-2.224807,-0.015283
-0.026517,-2.224835,-0.030077
-0.026023,-2.224863,-0.000489
-0.024614,-2.224891,0.045834
-0.023232,-2.224919,0.045834
-0.021878,-2.224946,0.045834
-0.023112,-2.223583,-0.15037
-0.02176,-2.223611,0.045834
-0.023765,-2.223639,-0.120632
-0.0224,-2.223667,0.045834
-0.021063,-2.223695,0.045834
-0.019455,-2.223722,0.060669
-0.018177,-2.22375,0.045834
-0.016924,-2.223778,0.045834
-0.015696,-2.223806,0.045834
-0.016133,-2.222443,-0.104383
-0.014625,-2.222471,0.060669
-0.013443,-2.222498,0.045834
-0.012439,-2.221135,-0.030077
-0.012665,-2.222554,0.045834
-0.011522,-2.222582,0.045834
-0.011765,-2.224001,0.045834
-0.010344,-2.224029,0.060669
-0.014535,-2.225448,-0.15037
-0.015916,-2.224084,-0.15037
-0.015635,-2.224112,-0.000489
-0.018357,-2.22414,-0.15037
-0.020727,-2.224168,-0.135501
-0.019423,-2.224196,0.045834
-0.019508,-2.225615,0.045834
-0.023516,-2.227034,-0.15037
-0.02352,-2.228453,0.045834
-0.020929,-2.228481,0.107387
-0.020985,-2.2299,0.045834
-0.024809,-2.229928,-0.210859
-0.027348,-2.229956,-0.15037
-0.026682,-2.231375,0.075504
-0.025259,-2.231403,0.045834
-0.028998,-2.231431,-0.210859
-0.034323,-2.23285,-0.225694
-0.036671,-2.232878,-0.15037
-0.033685,-2.231514,0.045834
-0.036046,-2.231542,-0.15037
-0.034435,-2.23157,0.045834
-0.03256,-2.231598,0.060669
-0.03102,-2.231626,0.045834
-0.029807,-2.231654,0.030998
-0.028321,-2.231682,0.045834
-0.025502,-2.230318,0.045834
-0.021126,-2.230346,0.19467
-0.019814,-2.230374,0.045834
-0.025025,-2.231793,-0.210859
-0.024858,-2.231821,-0.015283
-0.028759,-2.23324,-0.15037
-0.028517,-2.233268,-0.015283
-0.027057,-2.233296,0.045834
-0.030914,-2.234715,-0.15037
-0.033628,-2.234743,-0.165253
-0.033429,-2.236162,0.045834
-0.031871,-2.23619,0.045834
-0.030345,-2.236217,0.045834
-0.034136,-2.237637,-0.15037
-0.034224,-2.239056,0.030998
-0.03265,-2.239084,0.045834
-0.030514,-2.239111,0.075504
-0.030237,-2.239139,-0.015283
-0.033733,-2.240558,-0.135501
-0.033391,-2.240586,-0.015283
-0.035758,-2.240614,-0.15037
-0.033857,-2.240642,0.060669
-0.036214,-2.24067,-0.15037
-0.034601,-2.240698,0.045834
-0.036646,-2.240726,-0.135501
-0.034727,-2.240754,0.060669
-0.036001,-2.23939,-0.165253
-0.035755,-2.240809,0.045834
-0.035514,-2.242228,0.045834
-0.033915,-2.242256,0.045834
-0.030687,-2.240893,0.060669
-0.030547,-2.242312,0.045834
-0.029047,-2.24234,0.045834
-0.02894,-2.243759,0.045834
-0.031396,-2.243787,-0.15037
-0.033803,-2.243814,-0.15037
-0.032237,-2.243842,0.045834
-0.029339,-2.242479,0.045834
-0.029227,-2.243898,0.045834
-0.027753,-2.243926,0.045834
-0.029935,-2.243954,-0.135501
-0.028447,-2.243982,0.045834
-0.032276,-2.245401,-0.15037
-0.030741,-2.245429,0.045834
-0.027708,-2.245456,0.122263
-0.025968,-2.245484,0.060669
-0.025923,-2.246903,0.045834
-0.024374,-2.24554,-0.015283
-0.022997,-2.245568,0.045834
-0.026935,-2.246987,-0.15037
-0.025507,-2.247015,0.045834
-0.026371,-2.245651,-0.135501
-0.024657,-2.245679,0.060669
-0.022044,-2.245707,0.107387
-0.026001,-2.247126,-0.15037
-0.025955,-2.248545,0.045834
-0.028471,-2.248573,-0.15037
-0.029598,-2.249992,-0.015283
-0.027975,-2.248629,-0.015283
-0.029087,-2.247265,-0.15037
-0.027616,-2.247293,0.045834
-0.031461,-2.248712,-0.15037
-0.028579,-2.247349,0.045834
-0.027118,-2.247376,0.045834
-0.024456,-2.247404,0.107387
-0.021714,-2.246041,0.045834
-0.021753,-2.24746,0.045834
-0.020429,-2.247488,0.045834
-0.018834,-2.247516,0.060669
-0.016205,-2.246152,0.045834
-0.016213,-2.24618,-0.015283
-0.015,-2.246208,0.045834
-0.01215,-2.244844,0.060669
-0.012381,-2.246264,0.045834
-0.015168,-2.246291,-0.15037
-0.0179,-2.246319,-0.15037
-0.016652,-2.246347,0.045834
-0.01543,-2.246375,0.045834
-0.014529,-2.246403,0.030998
-0.011985,-2.245039,0.045834
-0.010856,-2.245067,0.045834
-0.010972,-2.245095,-0.015283
-0.009863,-2.245123,0.045834
-0.0127,-2.245151,-0.15037
-0.011557,-2.245179,0.045834
-0.010436,-2.245207,0.045834
-0.010702,-2.246626,0.045834
-0.009598,-2.246654,0.045834
-0.011078,-2.24529,-0.15037
-0.01133,-2.246709,0.045834
-0.010214,-2.246737,0.045834
-0.010484,-2.248156,0.045834
-0.009385,-2.248184,0.045834
-0.008308,-2.248212,0.045834
-0.005592,-2.246849,0.060669
-0.004591,-2.246876,0.045834
-0.00361,-2.246904,0.045834
-0.001284,-2.245541,0.045834
-0.001733,-2.24696,0.045834
-0.000512,-2.246988,0.060669
9.1e-05,-2.247016,0.030998
-0.000244,-2.247044,-0.015283
0.00065,-2.247072,0.045834
0.005443,-2.247099,0.241669
0.007455,-2.247127,0.107387
0.008195,-2.247155,0.045834
0.007557,-2.248574,0.045834
0.008296,-2.248602,0.045834
0.005095,-2.24863,-0.15037
0.005883,-2.248658,0.045834
0.005432,-2.248686,-0.015283
0.006213,-2.248714,0.045834
0.005614,-2.250133,0.045834
0.002467,-2.250161,-0.15037
0.003307,-2.250189,0.045834
0.004724,-2.250216,0.075504
0.000231,-2.251636,-0.15037
0.001116,-2.251663,0.045834
0.001983,-2.251691,0.045834
0.00147,-2.25311,0.045834
-0.001594,-2.253138,-0.15037
-0.000673,-2.253166,0.045834
-0.001134,-2.254585,0.045834
-0.004146,-2.254613,-0.15037
-0.00424,-2.256032,0.060669
-0.00719,-2.25606,-0.15037
-0.006157,-2.256088,0.045834
-0.005144,-2.256116,0.045834
-0.003855,-2.256144,0.060669
-0.008176,-2.257563,-0.15037
-0.008346,-2.257591,-0.015283
-0.011214,-2.257619,-0.15037
-0.012661,-2.256255,-0.15037
-0.015442,-2.256283,-0.15037
-0.018466,-2.256311,-0.165253
-0.015976,-2.256339,0.107387
-0.018691,-2.256367,-0.15037
-0.017131,-2.256395,0.060669
-0.019823,-2.256423,-0.15037
-0.019901,-2.257842,0.045834
-0.019977,-2.259261,0.045834
-0.021394,-2.259289,-0.089459
-0.020076,-2.259316,0.045834
-0.018785,-2.259344,0.045834
-0.01752,-2.259372,0.045834
-0.017503,-2.2594,-0.015283
-0.017627,-2.260819,0.045834
-0.017607,-2.260847,-0.015283
-0.017729,-2.262266,0.045834
-0.016189,-2.262294,0.060669
-0.020263,-2.263713,-0.15037
-0.022892,-2.263741,-0.15037
-0.020182,-2.262378,0.045834
-0.018889,-2.262405,0.045834
-0.018688,-2.263824,0.060669
-0.016062,-2.262461,0.045834
-0.018775,-2.262489,-0.15037
-0.01751,-2.262517,0.045834
-0.01461,-2.261153,0.060669
-0.013429,-2.261181,0.045834
-0.017558,-2.2626,-0.15037
-0.017681,-2.264019,0.045834
-0.01766,-2.264047,-0.015283
-0.01764,-2.264075,-0.015283
-0.017324,-2.264103,-0.000489
-0.02031,-2.264131,-0.165253
-0.020378,-2.26555,0.045834
-0.020445,-2.266969,0.045834
-0.019146,-2.266997,0.045834
-0.023162,-2.268416,-0.15037
-0.021809,-2.268444,0.045834
-0.020046,-2.26708,-0.000489
-0.018756,-2.267108,0.045834
-0.017492,-2.267136,0.045834
-0.016252,-2.267164,0.045834
-0.015038,-2.267192,0.045834
-0.013551,-2.26722,0.060669
-0.014951,-2.265856,-0.15037
-0.013763,-2.265884,0.045834
-0.013665,-2.267303,0.060669
-0.012361,-2.26594,-0.015283
-0.011224,-2.265968,0.045834
-0.010243,-2.267387,0.107387
-0.009149,-2.267415,0.045834
-0.008076,-2.267442,0.045834
-0.007025,-2.26747,0.045834
-0.004632,-2.266107,0.045834
-0.004992,-2.264743,-0.089459
-0.004003,-2.264771,0.045834
-0.003034,-2.264799,0.045834
-0.002084,-2.264827,0.045834
0.002764,-2.264855,0.241669
-0.000326,-2.264883,-0.15037
-0.000652,-2.264911,-0.015283
0.00025,-2.264939,0.045834
0.001135,-2.264966,0.045834
0.000638,-2.266386,0.045834
-0.000775,-2.267805,-0.000489
0.00179,-2.266441,0.060669
0.00128,-2.26786,0.045834
0.002144,-2.267888,0.045834
-0.000934,-2.267916,-0.15037
-2.6e-05,-2.267944,0.045834
0.000864,-2.267972,0.045834
0.001736,-2.268,0.045834
0.002591,-2.268028,0.045834
0.003428,-2.268055,0.045834
0.003027,-2.268083,-0.015283
0.00115,-2.268111,-0.089459
0.002016,-2.268139,0.045834
0.008146,-2.266776,0.241669
0.008872,-2.266804,0.045834
0.009429,-2.26544,-0.030077
0.01013,-2.265468,0.045834
0.012774,-2.264104,0.075504
0.013408,-2.264132,0.045834
0.012666,-2.265551,0.045834
0.013302,-2.265579,0.045834
0.013925,-2.265607,0.045834
0.014536,-2.265635,0.045834
0.013912,-2.265663,-0.015283
0.010599,-2.265691,-0.15037
0.009014,-2.264327,-0.135501
0.009723,-2.264355,0.045834
0.006494,-2.264383,-0.15037
0.008617,-2.26302,0.045834
0.00541,-2.263047,-0.15037
0.000903,-2.264467,-0.15037
0.001775,-2.264494,0.045834
0.002628,-2.264522,0.045834
0.004829,-2.263159,0.045834
0.005622,-2.263187,0.045834
0.006399,-2.263215,0.045834
0.002938,-2.263242,-0.165253
0.004066,-2.26327,0.060669
0.004874,-2.263298,0.045834
0.001741,-2.263326,-0.15037
0.002596,-2.263354,0.045834
0.000873,-2.261991,-0.15037
0.003108,-2.260627,0.045834
1.2e-05,-2.260655,-0.15037
-0.003023,-2.260683,-0.15037
-0.001777,-2.260711,0.060669
-0.002215,-2.26213,0.045834
-0.002645,-2.263549,0.045834
-0.001703,-2.263577,0.045834
-0.000779,-2.263605,0.045834
-0.001238,-2.265024,0.045834
-0.001687,-2.266443,0.045834
-0.001831,-2.267862,0.060669
-0.003611,-2.26789,-0.089459
-0.002649,-2.267918,0.045834
-0.005631,-2.267946,-0.15037
-0.004332,-2.267973,0.060669
-0.004578,-2.268001,-0.015283
-0.002366,-2.268029,0.107387
-0.002652,-2.268057,-0.015283
-0.002932,-2.268085,-0.015283
-0.005908,-2.268113,-0.15037
-0.0049,-2.268141,0.045834
-0.003913,-2.268169,0.045834
-0.002945,-2.268197,0.045834
-0.001997,-2.268224,0.045834
-0.00229,-2.268252,-0.015283
-0.005279,-2.26828,-0.15037
-0.004284,-2.268308,0.045834
-0.003309,-2.268336,0.045834
-0.003575,-2.268364,-0.015283
-0.004133,-2.268392,-0.030077
-0.005867,-2.26842,-0.089459
-0.009994,-2.268448,-0.210859
-0.008608,-2.268476,0.060669
-0.008613,-2.269895,0.060669
-0.007551,-2.269922,0.045834
-0.009217,-2.26995,-0.089459
-0.012067,-2.269978,-0.15037
-0.010936,-2.270006,0.045834
-0.013752,-2.270034,-0.15037
-0.016512,-2.270062,-0.15037
-0.016656,-2.271481,0.045834
-0.015136,-2.271509,0.060669
-0.013507,-2.270145,-0.000489
-0.012348,-2.270173,0.045834
-0.015136,-2.270201,-0.15037
-0.017867,-2.270229,-0.15037
-0.017094,-2.271648,0.090325
-0.015863,-2.271676,0.045834
-0.01602,-2.273095,0.045834
-0.018734,-2.273123,-0.15037
-0.016107,-2.27176,0.045834
-0.014895,-2.271787,0.045834
-0.015071,-2.273206,0.045834
-0.017805,-2.273234,-0.15037
-0.016559,-2.273262,0.045834
-0.016265,-2.27329,-0.000489
-0.018974,-2.273318,-0.15037
-0.021629,-2.273346,-0.15037
-0.020011,-2.273374,0.060669
-0.022645,-2.273402,-0.15037
-0.022229,-2.27343,-0.000489
-0.020895,-2.273458,0.045834
-0.023512,-2.273485,-0.15037
-0.023375,-2.273513,-0.015283
-0.023381,-2.274932,0.045834
-0.023247,-2.27496,-0.015283
-0.023256,-2.276379,0.045834
-0.021901,-2.276407,0.045834
-0.01921,-2.275044,0.045834
-0.0193,-2.276463,0.045834
-0.018025,-2.276491,0.045834
-0.016775,-2.276519,0.045834
-0.019474,-2.276546,-0.15037
-0.019418,-2.276574,-0.015283
-0.01814,-2.276602,0.045834
-0.016888,-2.27663,0.045834
-0.015661,-2.276658,0.045834
-0.014755,-2.276686,0.030998
-0.018704,-2.276714,-0.210859
-0.01744,-2.276742,0.045834
-0.017862,-2.278161,0.030998
-0.02054,-2.278189,-0.15037
-0.018009,-2.278217,0.107387
-0.016759,-2.278244,0.045834
-0.017824,-2.279664,-0.000489
-0.016579,-2.279691,0.045834
-0.016721,-2.281111,0.045834
-0.019567,-2.28253,-0.089459
-0.017989,-2.282557,0.060669
-0.020664,-2.282585,-0.15037
-0.020584,-2.282613,-0.015283
-0.019283,-2.282641,0.045834
-0.018304,-2.282669,0.030998
-0.017049,-2.282697,0.045834
-0.015818,-2.282725,0.045834
-0.013382,-2.282753,0.107387
-0.013588,-2.284172,0.045834
-0.016351,-2.2842,-0.15037
-0.019059,-2.284228,-0.15037
-0.017788,-2.284256,0.045834
-0.017469,-2.284283,-0.000489
-0.020155,-2.284311,-0.15037
-0.018862,-2.284339,0.045834
-0.022729,-2.284367,-0.210859
-0.021385,-2.284395,0.045834
-0.019771,-2.284423,0.060669
-0.016826,-2.283059,0.060669
-0.015601,-2.283087,0.045834
-0.014399,-2.283115,0.045834
-0.017146,-2.283143,-0.15037
-0.01455,-2.28178,0.045834
-0.01337,-2.281807,0.045834
-0.012213,-2.281835,0.045834
-0.010782,-2.281863,0.060669
-0.012238,-2.2805,-0.15037
-0.010807,-2.280528,0.060669
-0.009702,-2.280555,0.045834
-0.009388,-2.281975,0.075504
-0.008014,-2.282002,0.060669
-0.006965,-2.28203,0.045834
-0.005936,-2.282058,0.045834
-0.008852,-2.282086,-0.15037
-0.007786,-2.282114,0.045834
-0.010367,-2.282142,-0.135501
-0.00927,-2.28217,0.045834
-0.008196,-2.282198,0.045834
-0.008365,-2.282226,-0.015283
-0.005944,-2.280862,0.045834
-0.004936,-2.28089,0.045834
-0.009236,-2.282309,-0.15037
-0.013449,-2.283728,-0.15037
-0.017578,-2.285147,-0.15037
-0.018923,-2.286566,-0.015283
-0.019019,-2.287985,0.045834
-0.017749,-2.288013,0.045834
-0.016504,-2.288041,0.045834
-0.019209,-2.288069,-0.15037
-0.023223,-2.289488,-0.15037
-0.021869,-2.289516,0.045834
-0.018882,-2.288152,0.060669
-0.017615,-2.28818,0.045834
-0.016373,-2.288208,0.045834
-0.015157,-2.288236,0.045834
-0.015328,-2.289655,0.045834
-0.014132,-2.289683,0.045834
-0.012663,-2.289711,0.060669
-0.015444,-2.289739,-0.15037
-0.015609,-2.291158,0.045834
-0.014408,-2.291186,0.045834
-0.01323,-2.291214,0.045834
-0.012076,-2.291242,0.045834
-0.015936,-2.292661,-0.135501
-0.016091,-2.29408,0.045834
-0.014583,-2.294108,0.060669
-0.013402,-2.294136,0.045834
-0.013905,-2.295555,0.030998
-0.012737,-2.295583,0.045834
-0.01522,-2.29561,-0.135501
-0.012366,-2.294247,0.060669
-0.011229,-2.294275,0.045834
-0.010115,-2.294303,0.045834
-0.012947,-2.294331,-0.15037
-0.012866,-2.29575,0.060669
-0.017007,-2.297169,-0.15037
-0.019701,-2.297197,-0.15037
-0.018418,-2.297225,0.045834
-0.018382,-2.297252,-0.015283
-0.019389,-2.295889,-0.135501
-0.017815,-2.295917,0.060669
-0.021857,-2.297336,-0.15037
-0.024454,-2.297364,-0.15037
-0.022142,-2.297392,0.092504
-0.022173,-2.298811,0.045834
-0.020544,-2.298839,0.060669
-0.020607,-2.300258,0.045834
-0.023076,-2.298894,-0.210859
-0.022947,-2.298922,-0.015283
-0.021599,-2.29895,0.045834
-0.022838,-2.297586,-0.15037
-0.025416,-2.297614,-0.15037
-0.027942,-2.297642,-0.15037
-0.026494,-2.29767,0.045834
-0.023711,-2.296307,0.045834
-0.022348,-2.296335,0.045834
-0.025233,-2.296362,-0.165253
-0.02761,-2.294999,-0.210859
-0.030092,-2.295027,-0.15037
-0.029964,-2.296446,0.045834
-0.033168,-2.297865,-0.120632
-0.031616,-2.297893,0.045834
-0.02873,-2.296529,0.045834
-0.029827,-2.295166,-0.15037
-0.028341,-2.295194,0.045834
-0.029591,-2.295222,-0.089459
-0.034607,-2.296641,-0.210859
-0.033025,-2.296669,0.045834
-0.031772,-2.296696,0.030998
-0.030247,-2.296724,0.045834
-0.029975,-2.296752,-0.015283
-0.03241,-2.29678,-0.15037
-0.035094,-2.296808,-0.165253
-0.037427,-2.296836,-0.15037
-0.035789,-2.296864,0.045834
-0.034043,-2.2955,-0.015283
-0.036397,-2.295528,-0.15037
-0.036143,-2.296947,0.045834
-0.039818,-2.298366,-0.15037
-0.038132,-2.298394,0.045834
-0.03648,-2.298422,0.045834
-0.034861,-2.29845,0.045834
-0.033275,-2.298478,0.045834
-0.032942,-2.298506,-0.015283
-0.031394,-2.298534,0.045834
-0.030173,-2.298562,0.030998
-0.032307,-2.298589,-0.135501
-0.034696,-2.298617,-0.15037
-0.032816,-2.298645,0.060669
-0.03626,-2.300064,-0.135501
-0.034646,-2.300092,0.045834
-0.036987,-2.30012,-0.15037
-0.035062,-2.300148,0.060669
-0.037395,-2.300176,-0.15037
-0.038318,-2.298812,-0.15037
-0.036663,-2.29884,0.045834
-0.03504,-2.298868,0.045834
-0.03345,-2.298896,0.045834
-0.02921,-2.298924,0.179917
-0.027736,-2.298952,0.045834
-0.025995,-2.29898,0.060669
-0.023222,-2.297616,0.045834
-0.023232,-2.299035,0.045834
-0.021878,-2.299063,0.045834
-0.020551,-2.299091,0.045834
-0.023175,-2.299119,-0.15037
-0.024382,-2.297755,-0.15037
